"TIP_SUBJECT_OFFERED_KEY","TERM_CODE","IS_NO_COURSE_MATERIAL","MASTER_COURSE_NUMBER","MASTER_COURSE_NUMBER_SORT","MASTER_COURSE_NUMBER_DESC","MASTER_SUBJECT_ID","MASTER_SUBJECT_ID_SORT","COURSE_NUMBER","COURSE_NUMBER_SORT","COURSE_NUMBER_DESC","SUBJECT_ID","SUBJECT_ID_SORT","SUBJECT_TITLE","OFFER_DEPT_CODE","OFFER_DEPT_NAME","OFFER_SCHOOL_NAME","RESPONSIBLE_FACULTY_NAME","RESPONSIBLE_FACULTY_MIT_ID","NUM_ENROLLED_STUDENTS","WAREHOUSE_LOAD_DATE"
"001920001999FA","1999FA","","1","  1","Civil and Environmental Eng","1.92","1.92","1","  1","Civil and Environmental Eng","1.92","  1.92","Adv Civ & Envir Eng Internship","1","Civil and Environmental Eng","Engineering","Buyukozturk, Oral","900017152",0,28-OCT-24
"001920001999SP","1999SP","","1","  1","Civil and Environmental Eng","1.92","1.92","1","  1","Civil and Environmental Eng","1.92","  1.92","Adv Civ & Envir Eng Internship","1","Civil and Environmental Eng","Engineering","Buyukozturk, Oral","900017152",0,28-OCT-24
"001920001999SU","1999SU","","1","  1","Civil and Environmental Eng","1.92","1.92","1","  1","Civil and Environmental Eng","1.92","  1.92","Adv Civ & Envir Eng Internship","1","Civil and Environmental Eng","Engineering","","",0,28-OCT-24
"001920002000FA","2000FA","","1","  1","Civil and Environmental Eng","1.92","1.92","1","  1","Civil and Environmental Eng","1.92","  1.92","Adv Civ & Envir Eng Internship","1","Civil and Environmental Eng","Engineering","Buyukozturk, Oral","900017152",0,28-OCT-24
"001920002000SP","2000SP","","1","  1","Civil and Environmental Eng","1.92","1.92","1","  1","Civil and Environmental Eng","1.92","  1.92","Adv Civ & Envir Eng Internship","1","Civil and Environmental Eng","Engineering","Buyukozturk, Oral","900017152",0,28-OCT-24
"001920002000SU","2000SU","","1","  1","Civil and Environmental Eng","1.92","1.92","1","  1","Civil and Environmental Eng","1.92","  1.92","Adv Civ & Envir Eng Internship","1","Civil and Environmental Eng","Engineering","","",0,28-OCT-24
"001920002001FA","2001FA","","1","  1","Civil and Environmental Eng","1.92","1.92","1","  1","Civil and Environmental Eng","1.92","  1.92","Adv Civ & Envir Eng Internship","1","Civil and Environmental Eng","Engineering","Buyukozturk, Oral","900017152",0,28-OCT-24
"001920002001SP","2001SP","","1","  1","Civil and Environmental Eng","1.92","1.92","1","  1","Civil and Environmental Eng","1.92","  1.92","Adv Civ & Envir Eng Internship","1","Civil and Environmental Eng","Engineering","Buyukozturk, Oral","900017152",0,28-OCT-24
"001920002001SU","2001SU","","1","  1","Civil and Environmental Eng","1.92","1.92","1","  1","Civil and Environmental Eng","1.92","  1.92","Adv Civ & Envir Eng Internship","1","Civil and Environmental Eng","Engineering","","",0,28-OCT-24
"001920002002FA","2002FA","","1","  1","Civil and Environmental Eng","1.92","1.92","1","  1","Civil and Environmental Eng","1.92","  1.92","Adv Civ & Envir Eng Internship","1","Civil and Environmental Eng","Engineering","Buyukozturk, Oral","900017152",0,28-OCT-24
