"FUND_CENTER_KEY","FUND_CENTER_ID","FUND_CENTER_NAME","FUND_CENTER_ID_LEVEL1","FUND_CENTER_NAME_LEVEL1","FUND_CENTER_ID_LEVEL2","FUND_CENTER_NAME_LEVEL2","FUND_CENTER_ID_LEVEL3","FUND_CENTER_NAME_LEVEL3","FUND_CENTER_ID_LEVEL4","FUND_CENTER_NAME_LEVEL4","FUND_CENTER_ID_LEVEL5","FUND_CENTER_NAME_LEVEL5","FUND_CENTER_ID_LEVEL6","FUND_CENTER_NAME_LEVEL6","FUND_CENTER_ID_LEVEL7","FUND_CENTER_NAME_LEVEL7","FUND_CENTER_ID_LEVEL8","FUND_CENTER_NAME_LEVEL8","FUND_CENTER_ID_LEVEL9","FUND_CENTER_NAME_LEVEL9","FUND_CENTER_ID_LEVEL10","FUND_CENTER_NAME_LEVEL10","WAREHOUSE_LOAD_DATE"
"402120","402120","DH - MRL P417500","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100750","MATERIALS RESEARCH LABORATORY P417500","402120","DH - MRL P417500","","","","","","","","","","",28-OCT-24
"100052","100052","MEDIA LAB P039000","100000","PRESIDENT","100001","PROVOST AREA","100011","ARCHITECTURE & PLANNING","100052","MEDIA LAB P039000","","","","","","","","","","","","",28-OCT-24
"204239","204239","KAMM /ROGER D CMI P400900","100000","PRESIDENT","100001","PROVOST AREA","100505","CAMBRIDGE-MIT INSTITUTE P400900","204228","PI-CAMBRIDGE MIT INSTITUTE","204239","KAMM /ROGER D CMI P400900","","","","","","","","","","",28-OCT-24
"404000","404000","DH - CENTER FOR COMPUTATIONAL SCI & ENG","100000","PRESIDENT","100001","PROVOST AREA","100030","STEPHEN SCHWARZMAN COLLEGE OF COMPUTING","100771","CENTER FOR COMPUTATIONAL SCIENCE & ENG","404000","DH - CENTER FOR COMPUTATIONAL SCI & ENG","","","","","","","","","","",28-OCT-24
"205860","205860","BAXTER /CHRISTIE I CMI P400900","100000","PRESIDENT","100001","PROVOST AREA","100505","CAMBRIDGE-MIT INSTITUTE P400900","204228","PI-CAMBRIDGE MIT INSTITUTE","205860","BAXTER /CHRISTIE I CMI P400900","","","","","","","","","","",28-OCT-24
"101847","101847","GO - MIT QUEST P065012","100000","PRESIDENT","100001","PROVOST AREA","100030","STEPHEN SCHWARZMAN COLLEGE OF COMPUTING","100732","MIT QUEST FOR INTELIGENCE P065012","101847","GO - MIT QUEST P065012","","","","","","","","","","",28-OCT-24
"206336","206336","PI - MITX P401803","100000","PRESIDENT","100001","PROVOST AREA","100016","OFFICE OF PROVOST","100633","MITX  MIT ON-LINE LEARNING P401803","206336","PI - MITX P401803","","","","","","","","","","",28-OCT-24
"101396","101396","GO-CTR INNOVATION PROD DEVELOP P068900","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100585","CENTER FOR INNOVATION IN PRODUCT DEVELOP","101396","GO-CTR INNOVATION PROD DEVELOP P068900","","","","","","","","","","",28-OCT-24
"100053","100053","DEAN/SCHL OF ARCHITECT & PLANING P030000","100000","PRESIDENT","100001","PROVOST AREA","100011","ARCHITECTURE & PLANNING","100053","DEAN/SCHL OF ARCHITECT & PLANING P030000","","","","","","","","","","","","",28-OCT-24
"102104","102104","GNO-DEPT LINGUISTIC & PHILOSOPHY P094000","100000","PRESIDENT","100001","PROVOST AREA","100013","HUMANITITES & SOCIAL SCIENCE","100091","LINGUISTICS AND PHILOSOPHY P094000","102104","GNO-DEPT LINGUISTIC & PHILOSOPHY P094000","","","","","","","","","","",28-OCT-24
"400301","400301","DH-LAB FOR ELECMA & ELECTRO SYS P069300","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100067","LAB FOR ELECTROMAGNETIC & ELECTRONIC SYS","400301","DH-LAB FOR ELECMA & ELECTRO SYS P069300","","","","","","","","","","",28-OCT-24
"400410","400410","DH-COUNCIL ON PRIM & SECOND ED P401814","100000","PRESIDENT","100001","PROVOST AREA","100016","OFFICE OF PROVOST","100023","COUNCIL ON PRIMARY & SECONDAY EDUCATION","400410","DH-COUNCIL ON PRIM & SECOND ED P401814","","","","","","","","","","",28-OCT-24
"400781","400781","DH-EVENTS P876000","100000","PRESIDENT","100001","PROVOST AREA","100446","TECHNOLOGY REVIEW P876000","400297","DH-TECHNOLOGY REVIEW P876000","400781","DH-EVENTS P876000","","","","","","","","","","",28-OCT-24
"400844","400844","DIR-BROAD INSTITUTE P419000","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100202","THE BROAD INSTITUTE P419000","400844","DIR-BROAD INSTITUTE P419000","","","","","","","","","","",28-OCT-24
"100658","100658","Faculty & Curriculum Support P445000","100000","PRESIDENT","100001","PROVOST AREA","100258","DEAN FOR UNDERGRADUATE EDUCATION","100658","Faculty & Curriculum Support P445000","","","","","","","","","","","","",28-OCT-24
"400782","400782","DH-GENERAL & ADMIN P876000","100000","PRESIDENT","100001","PROVOST AREA","100446","TECHNOLOGY REVIEW P876000","400297","DH-TECHNOLOGY REVIEW P876000","400782","DH-GENERAL & ADMIN P876000","","","","","","","","","","",28-OCT-24
"103773","103773","GO - ADMISSIONS","100000","PRESIDENT","100001","PROVOST AREA","100258","DEAN FOR UNDERGRADUATE EDUCATION","100653","ADMISSIONS","103773","GO - ADMISSIONS","","","","","","","","","","",28-OCT-24
"100659","100659","OFFICE OF MINORITY EDUCATION  P441100","100000","PRESIDENT","100001","PROVOST AREA","100258","DEAN FOR UNDERGRADUATE EDUCATION","100659","OFFICE OF MINORITY EDUCATION  P441100","","","","","","","","","","","","",28-OCT-24
"404001","404001","DH - MIT TAKEDA PROGRAM P060052","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100761","MIT - TAKEDA PROGRAM","404001","DH - MIT TAKEDA PROGRAM P060052","","","","","","","","","","",28-OCT-24
"120005","120005","INDEPENDENT RESIDENCE DEVELOPMENT FUND","100000","PRESIDENT","100001","PROVOST AREA","100259","DEAN FOR STUDENT LIFE","120005","INDEPENDENT RESIDENCE DEVELOPMENT FUND","","","","","","","","","","","","",28-OCT-24
"100116","100116","PICOWER INSTITUTE FOR LEARINING & MEMORY","100000","PRESIDENT","100001","PROVOST AREA","100015","SCIENCE","100116","PICOWER INSTITUTE FOR LEARINING & MEMORY","","","","","","","","","","","","",28-OCT-24
"203548","203548","PI-PHYSICS P158000","100000","PRESIDENT","100001","PROVOST AREA","100015","SCIENCE","100113","PHYSICS","203548","PI-PHYSICS P158000","","","","","","","","","","",28-OCT-24
"203500","203500","PI-PICOWER INST FOR LEARNING  & MEMORY","100000","PRESIDENT","100001","PROVOST AREA","100015","SCIENCE","100116","PICOWER INSTITUTE FOR LEARINING & MEMORY","203500","PI-PICOWER INST FOR LEARNING  & MEMORY","","","","","","","","","","",28-OCT-24
"101800","101800","GO_MECHANICAL ENGINEERING P065000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100575","MECHANICAL ENGINEERING P065000","101800","GO_MECHANICAL ENGINEERING P065000","","","","","","","","","","",28-OCT-24
"102106","102106","GNO-VPR CAMPUS MISC P391050","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100232","VPR Research Administration","102106","GNO-VPR CAMPUS MISC P391050","","","","","","","","","","",28-OCT-24
"100720","100720","DIGITAL LEARNING P401819","100000","PRESIDENT","100001","PROVOST AREA","100016","OFFICE OF PROVOST","100720","DIGITAL LEARNING P401819","","","","","","","","","","","","",28-OCT-24
"101242","101242","GO-ENDICOTT HOUSE  P872500","100000","PRESIDENT","100001","PROVOST AREA","100259","DEAN FOR STUDENT LIFE","100193","ENDICOTT HOUSE","101242","GO-ENDICOTT HOUSE  P872500","","","","","","","","","","",28-OCT-24
"100597","100597","SINGAPORE-MIT ALLIANCE","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100597","SINGAPORE-MIT ALLIANCE","","","","","","","","","","","","",28-OCT-24
"101398","101398","GO-SINGAPORE-MIT ALLIANCE P068200","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100597","SINGAPORE-MIT ALLIANCE","101398","GO-SINGAPORE-MIT ALLIANCE P068200","","","","","","","","","","",28-OCT-24
"100054","100054","CHAPLAINS","100000","PRESIDENT","100001","PROVOST AREA","100259","DEAN FOR STUDENT LIFE","100054","CHAPLAINS","","","","","","","","","","","","",28-OCT-24
"400132","400132","DH-ARCHAEOLOGY P066100","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100472","ARCHAEOLOGY P066100","400132","DH-ARCHAEOLOGY P066100","","","","","","","","","","",28-OCT-24
"400783","400783","DH-INTERNET P876000","100000","PRESIDENT","100001","PROVOST AREA","100446","TECHNOLOGY REVIEW P876000","400297","DH-TECHNOLOGY REVIEW P876000","400783","DH-INTERNET P876000","","","","","","","","","","",28-OCT-24
"220150","220150","PI - CCTR P402450","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","120002","Center for Clinical & Translational Res","220150","PI - CCTR P402450","","","","","","","","","","",28-OCT-24
"101848","101848","GO - MCSC P060901","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100797","MIT CLIMATE & SUSTAINABILITY CONSORTIUM","101848","GO - MCSC P060901","","","","","","","","","","",28-OCT-24
"101134","101134","GO-MATH P154000","100000","PRESIDENT","100001","PROVOST AREA","100015","SCIENCE","100111","MATHEMATICS","101134","GO-MATH P154000","","","","","","","","","","",28-OCT-24
"400846","400846","DH-MKI P159601","100000","PRESIDENT","100001","PROVOST AREA","100015","SCIENCE","100118","CENTER FOR SPACE RESEARCH","400846","DH-MKI P159601","","","","","","","","","","",28-OCT-24
"205709","205709","PI-MCGOVERN INSTITUTE P400600","100000","PRESIDENT","100001","PROVOST AREA","100016","OFFICE OF PROVOST","100453","MCGOVERN INSTITUTE P400600","205709","PI-MCGOVERN INSTITUTE P400600","","","","","","","","","","",28-OCT-24
"101243","101243","GO-BIOLOGY P151000","100000","PRESIDENT","100001","PROVOST AREA","100015","SCIENCE","100108","BIOLOGY","101243","GO-BIOLOGY P151000","","","","","","","","","","",28-OCT-24
"101306","101306","GO-ELEC ENG & CPU SCI P064000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100058","ELECTRICAL ENGINEERING & COMPUTER SCI","101306","GO-ELEC ENG & CPU SCI P064000","","","","","","","","","","",28-OCT-24
"202700","202700","PI-LEADERS FOR MANUFACTURING PRG P170000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100811","LEADERS FOR GLOBAL OPERATIONS P170000","202700","PI-LEADERS FOR MANUFACTURING PRG P170000","","","","","","","","","","",28-OCT-24
"400133","400133","DH-MICRO TECH LAB P060600","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100073","MICROSYSTEMS TECHNOLOGY LAB","400133","DH-MICRO TECH LAB P060600","","","","","","","","","","",28-OCT-24
"400787","400787","DH-NATIONAL EDITORIAL P876000","100000","PRESIDENT","100001","PROVOST AREA","100446","TECHNOLOGY REVIEW P876000","400297","DH-TECHNOLOGY REVIEW P876000","400787","DH-NATIONAL EDITORIAL P876000","","","","","","","","","","",28-OCT-24
"401975","401975","DH - J-WAFS","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100728","J-WAFS","401975","DH - J-WAFS","","","","","","","","","","",28-OCT-24
"106070","106070","GO - CCTR P402450","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","120002","Center for Clinical & Translational Res","106070","GO - CCTR P402450","","","","","","","","","","",28-OCT-24
"100662","100662","TUITION FEES & RELATED REVENUES","100000","PRESIDENT","100001","PROVOST AREA","100258","DEAN FOR UNDERGRADUATE EDUCATION","100662","TUITION FEES & RELATED REVENUES","","","","","","","","","","","","",28-OCT-24
"100446","100446","TECHNOLOGY REVIEW P876000","100000","PRESIDENT","100001","PROVOST AREA","100446","TECHNOLOGY REVIEW P876000","","","","","","","","","","","","","","",28-OCT-24
"100059","100059","DEPT MATERIALS SCIENCE AND ENG P066000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100059","DEPT MATERIALS SCIENCE AND ENG P066000","","","","","","","","","","","","",28-OCT-24
"101291","101291","GO-ARCHAEOLOGY P066100","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100472","ARCHAEOLOGY P066100","101291","GO-ARCHAEOLOGY P066100","","","","","","","","","","",28-OCT-24
"100011","100011","ARCHITECTURE & PLANNING","100000","PRESIDENT","100001","PROVOST AREA","100011","ARCHITECTURE & PLANNING","","","","","","","","","","","","","","",28-OCT-24
"100661","100661","STUDENT SUPPORT & WELL BEING","100000","PRESIDENT","100001","PROVOST AREA","100259","DEAN FOR STUDENT LIFE","100661","STUDENT SUPPORT & WELL BEING","","","","","","","","","","","","",28-OCT-24
"209395","209395","PI-MUSIC & THEATER ARTS P093700","100000","PRESIDENT","100001","PROVOST AREA","100013","HUMANITITES & SOCIAL SCIENCE","100088","MUSIC AND THEATER ARTS","209395","PI-MUSIC & THEATER ARTS P093700","","","","","","","","","","",28-OCT-24
"202147","202147","PI-DEPT LINGUISTIC & PHILOSOPHY P094000","100000","PRESIDENT","100001","PROVOST AREA","100013","HUMANITITES & SOCIAL SCIENCE","100091","LINGUISTICS AND PHILOSOPHY P094000","202147","PI-DEPT LINGUISTIC & PHILOSOPHY P094000","","","","","","","","","","",28-OCT-24
"100447","100447","HP-MIT ALLIANCE P060030","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100583","SOE-DEANS OFFICE","100447","HP-MIT ALLIANCE P060030","","","","","","","","","","",28-OCT-24
"100012","100012","ENGINEERING","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","","","","","","","","","","","","","","",28-OCT-24
"103732","103732","GO - AUDIOVISUAL","100000","PRESIDENT","100001","PROVOST AREA","100259","DEAN FOR STUDENT LIFE","100721","AUDIO VISUAL SERVICE P874100","103732","GO - AUDIOVISUAL","","","","","","","","","","",28-OCT-24
"221128","221128","PI - MIT.NANO P417200","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100733","MIT.NANO P417200","221128","PI - MIT.NANO P417200","","","","","","","","","","",28-OCT-24
"206947","206947","MALONE /THOMAS W CMI P400900","100000","PRESIDENT","100001","PROVOST AREA","100505","CAMBRIDGE-MIT INSTITUTE P400900","204228","PI-CAMBRIDGE MIT INSTITUTE","206947","MALONE /THOMAS W CMI P400900","","","","","","","","","","",28-OCT-24
"100771","100771","CENTER FOR COMPUTATIONAL SCIENCE & ENG","100000","PRESIDENT","100001","PROVOST AREA","100030","STEPHEN SCHWARZMAN COLLEGE OF COMPUTING","100771","CENTER FOR COMPUTATIONAL SCIENCE & ENG","","","","","","","","","","","","",28-OCT-24
"100168","100168","MINORITY GRADUATE STUDENTS","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100020","GRADUATE SCHOOL OFFICE","100168","MINORITY GRADUATE STUDENTS","","","","","","","","","","",28-OCT-24
"100618","100618","EDUATION INNOVATION & TECHNOLOGY","100000","PRESIDENT","100001","PROVOST AREA","100016","OFFICE OF PROVOST","100720","DIGITAL LEARNING P401819","100618","EDUATION INNOVATION & TECHNOLOGY","","","","","","","","","","",28-OCT-24
"101806","101806","GO-VPRES - LINCOLN LAB","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100568","VPR - LINCOLN LAB P401863","101806","GO-VPRES - LINCOLN LAB","","","","","","","","","","",28-OCT-24
"100120","100120","LABORATORY FOR NUCLEAR SCIENCE","100000","PRESIDENT","100001","PROVOST AREA","100015","SCIENCE","100120","LABORATORY FOR NUCLEAR SCIENCE","","","","","","","","","","","","",28-OCT-24
"102157","102157","GNO-BIOLOGICAL ENGINEERING P069200","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100152","BIOLOGICAL ENGINEERING P069200","102157","GNO-BIOLOGICAL ENGINEERING P069200","","","","","","","","","","",28-OCT-24
"400075","400075","DH-LAB FOR NUCLEAR SCIENCE P159900","100000","PRESIDENT","100001","PROVOST AREA","100015","SCIENCE","100120","LABORATORY FOR NUCLEAR SCIENCE","400075","DH-LAB FOR NUCLEAR SCIENCE P159900","","","","","","","","","","",28-OCT-24
"100663","100663","ROTC - AEROSPACE STUDIES","100000","PRESIDENT","100001","PROVOST AREA","100258","DEAN FOR UNDERGRADUATE EDUCATION","100663","ROTC - AEROSPACE STUDIES","","","","","","","","","","","","",28-OCT-24
"100726","100726","OSATT - CORPORATE RELATIONS P413001","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100726","OSATT - CORPORATE RELATIONS P413001","","","","","","","","","","","","",28-OCT-24
"101293","101293","GO-DEPT MATLS SCIENCE & ENG P066000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100059","DEPT MATERIALS SCIENCE AND ENG P066000","101293","GO-DEPT MATLS SCIENCE & ENG P066000","","","","","","","","","","",28-OCT-24
"120010","120010","GRAD JUNCTION","100000","PRESIDENT","100001","PROVOST AREA","100259","DEAN FOR STUDENT LIFE","120010","GRAD JUNCTION","","","","","","","","","","","","",28-OCT-24
"205868","205868","PI-INSITUTE FOR SOLIDER NANOTECH P417000","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100548","INSTITUTE FOR SOLDIER NANOTECH P417000","205868","PI-INSITUTE FOR SOLIDER NANOTECH P417000","","","","","","","","","","",28-OCT-24
"202193","202193","PI-PLASMA SCIENCE & FUSION CTR P243000","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100145","PLASMA SCIENCE & FUSION CENTER P243000","202193","PI-PLASMA SCIENCE & FUSION CTR P243000","","","","","","","","","","",28-OCT-24
"102158","102158","GNO-CSAIL","100000","PRESIDENT","100001","PROVOST AREA","100030","STEPHEN SCHWARZMAN COLLEGE OF COMPUTING","100063","COMP SCI & ARTIFICIAL  INTELLIGENCE LAB","102158","GNO-CSAIL","","","","","","","","","","",28-OCT-24
"401480","401480","DH - PROGRAM IN ART CULTURE & TECHNOLOGY","100000","PRESIDENT","100001","PROVOST AREA","100011","ARCHITECTURE & PLANNING","100458","PROGRAM IN ART CULTURE & TECHNOLOGY","401480","DH - PROGRAM IN ART CULTURE & TECHNOLOGY","","","","","","","","","","",28-OCT-24
"103409","103409","GO - EDX P401818","100000","PRESIDENT","100001","PROVOST AREA","100016","OFFICE OF PROVOST","100634","EDX P401818","103409","GO - EDX P401818","","","","","","","","","","",28-OCT-24
"402065","402065","DH - INSTITUTE FOR DATA, SYSTEMS & SOC","100000","PRESIDENT","100001","PROVOST AREA","100030","STEPHEN SCHWARZMAN COLLEGE OF COMPUTING","100605","INSTITTUE FOR DATA, SYSTEMS & SOCIETY","402065","DH - INSTITUTE FOR DATA, SYSTEMS & SOC","","","","","","","","","","",28-OCT-24
"205820","205820","BRANSCHOFSKY /MARGRET CMI P400900","100000","PRESIDENT","100001","PROVOST AREA","100505","CAMBRIDGE-MIT INSTITUTE P400900","204228","PI-CAMBRIDGE MIT INSTITUTE","205820","BRANSCHOFSKY /MARGRET CMI P400900","","","","","","","","","","",28-OCT-24
"206948","206948","ROSENFIELD /DONALD B CMI P400900","100000","PRESIDENT","100001","PROVOST AREA","100505","CAMBRIDGE-MIT INSTITUTE P400900","204228","PI-CAMBRIDGE MIT INSTITUTE","206948","ROSENFIELD /DONALD B CMI P400900","","","","","","","","","","",28-OCT-24
"102002","102002","GNO-TECHNOLOGY & POLICY PROGRAM P069900","100000","PRESIDENT","100001","PROVOST AREA","100030","STEPHEN SCHWARZMAN COLLEGE OF COMPUTING","100072","TECHNOLOGY AND POLICY PROGRAM","102002","GNO-TECHNOLOGY & POLICY PROGRAM P069900","","","","","","","","","","",28-OCT-24
"100727","100727","SOCIOTECHNICAL SYSTEM RESEARCH CENTER","100000","PRESIDENT","100001","PROVOST AREA","100030","STEPHEN SCHWARZMAN COLLEGE OF COMPUTING","100727","SOCIOTECHNICAL SYSTEM RESEARCH CENTER","","","","","","","","","","","","",28-OCT-24
"101201","101201","GO-ANTHROPOLOGY P093200","100000","PRESIDENT","100001","PROVOST AREA","100013","HUMANITITES & SOCIAL SCIENCE","100084","ANTHROPOLOGY P093200","101201","GO-ANTHROPOLOGY P093200","","","","","","","","","","",28-OCT-24
"100121","100121","DEAN/SCHOOL OF SCIENCE","100000","PRESIDENT","100001","PROVOST AREA","100015","SCIENCE","100121","DEAN/SCHOOL OF SCIENCE","","","","","","","","","","","","",28-OCT-24
"103625","103625","GO - MITOI P401823","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100637","MIT OFFICE OF INNOVATION P401823","103625","GO - MITOI P401823","","","","","","","","","","",28-OCT-24
"100664","100664","ROTC MILITARY SCIENCE","100000","PRESIDENT","100001","PROVOST AREA","100258","DEAN FOR UNDERGRADUATE EDUCATION","100664","ROTC MILITARY SCIENCE","","","","","","","","","","","","",28-OCT-24
"120011","120011","Office of Innovation and Strategy","100000","PRESIDENT","100001","PROVOST AREA","100016","OFFICE OF PROVOST","120011","Office of Innovation and Strategy","","","","","","","","","","","","",28-OCT-24
"100013","100013","HUMANITITES & SOCIAL SCIENCE","100000","PRESIDENT","100001","PROVOST AREA","100013","HUMANITITES & SOCIAL SCIENCE","","","","","","","","","","","","","","",28-OCT-24
"203661","203661","PI-AERO & ASTRO ENGINEERING P061000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100055","AERONAUTICS & ASTRONAUTICS ENGINEERING","203661","PI-AERO & ASTRO ENGINEERING P061000","","","","","","","","","","",28-OCT-24
